hex_id,F1,F2,F3,F4,F5,class_km
88099a28b9fffff,0.08637500427374414,0.33318227688776453,-0.18735269218384784,-0.5141619564283596,-0.9224207039334746,2
88099a28bbfffff,-0.024004753247917454,0.4180351940177293,-0.382030804083477,-0.8152169956667413,-0.664868421286908,2
88099a28bdfffff,-0.051665034695228707,0.35623675290939594,-0.30159741131760687,-0.37628171658546195,-1.0201547982461858,2
88099a28c3fffff,-0.20685251579874597,0.6764939625327282,2.0607335272927174,-0.6297367941076256,-1.6693034290018867,1
88099a28c7fffff,-0.6791911077800272,1.2530808350025195,1.9640354367488988,-0.8474980295965423,-1.2243121142382247,1
88099a28d1fffff,-0.2569661977864555,0.5811991670671219,1.521344031101136,-0.4980645392273738,-1.0438514677185922,1
88099a28d3fffff,-0.08190206949952578,0.44399611699439284,1.244374937192987,-0.4267766474896607,-1.023375153953982,1
88099a28d5fffff,-0.4036432360550001,0.4888639248248047,2.136124743346997,-0.9713108132772013,-1.2453113228401036,1
88099a28d7fffff,-0.09065583512798606,0.9876026202937701,1.1270542591214467,-0.9038488592862626,-1.2132956381990996,1
88099a28d9fffff,-0.24285262335762658,-0.08278221629423865,1.672539577837726,0.04555785572156573,-1.1158003502762557,1
88099a28dbfffff,0.16076773872368155,0.010427198927810966,1.455742865248337,-0.15400129179539132,-1.3296109944736805,1
88099a28ddfffff,-0.07537997870979751,0.3441780121763526,1.5173077333399585,-0.5878192587024298,-1.3889292753989952,1
88099a28e1fffff,-0.20268832142614537,0.6307331360068946,0.1401580253154225,-0.4866538603167677,-0.8140891203802103,2
88099a28e3fffff,-0.37055547563319835,0.6782544401621197,0.2076120759021065,-0.31999829826054743,-0.8012529018128944,2
88099a28e7fffff,-0.32226223882492444,0.5893302572969518,0.2692284184914432,-0.5464784641884091,-0.8395058730891142,2
88099a28ebfffff,-0.3910642069313951,1.1000270224833921,0.4066762789816867,-0.7604967553428691,-0.9735521972736159,2
88099a29dbfffff,-0.38142168811343835,0.5845676320656562,0.3637703365755908,-0.6381078322548257,-0.755692972008513,2
88099a2a93fffff,0.12786489879420715,0.5014321334115015,0.3201942726750311,-0.0845706286819227,-0.6652265434284401,2
88099a2a97fffff,0.31292875586060953,0.12020903094654989,0.8555276549199974,-0.25034547541889046,-1.0926341490397697,1
88099a2ab1fffff,-0.3909588780274417,0.30481412672261654,1.2723061738522115,-0.0974652312812059,-1.102349076979251,1
88099a2ab3fffff,-0.2255231902071727,0.32526745217050657,1.3070178300390325,-0.5275692300773034,-0.8742431026413752,1
88099a2ab7fffff,-0.42635767336606023,0.6271120026800773,1.8701511506624076,-0.4186214013540536,-1.2895574685563977,1
88099a2abbfffff,0.031408768021162325,0.3100650534855103,1.207065889610185,-0.32835368029156653,-1.449018501783681,1
88099a2c01fffff,0.02841416633590566,1.3705836733836931,-0.7578402726520673,-0.5561800326109351,-1.3761414658388973,2
88099a2c03fffff,0.030058980098876253,1.0725826184364928,-0.8580920934791317,-0.31794452624486447,-1.4159374016700734,2
88099a2c05fffff,-0.14789975440214906,1.263075652577752,-0.5145013044657,-0.6409941422712546,-1.2491571097899128,2
88099a2c07fffff,0.02534691877372286,1.1016340272154674,-0.6097150149184258,-0.8108998010257276,-1.3549524972138245,2
88099a2c09fffff,0.32107835361618836,1.5107745647001922,-0.37698879241698224,-0.5829155632584386,-1.5791413894660002,2
88099a2c0bfffff,-0.16144572523407102,1.6249582075027738,-0.6250103112274253,-0.36882533520366056,-1.506100091875914,2
88099a2c0dfffff,0.1604748947691053,1.623683786653047,-0.6991300374295568,-0.2867347675202191,-1.3551244430270788,2
88099a2c11fffff,0.18902966240373767,0.195633608610437,-0.646837946102695,-0.20290788356506048,-1.2623978232325113,2
88099a2c13fffff,-0.0713914493167771,0.41820163433767915,-0.6660393180164039,-0.09676609159475963,-1.4021537335638976,2
88099a2c17fffff,0.11137112633646523,0.400211225925856,-0.6156989966826265,-0.2680132538793542,-1.4973979090469658,2
88099a2c19fffff,-0.15118437512543598,0.836012759252655,-0.9919362782477095,0.26923058990968607,-0.8319287250159091,2
88099a2c1dfffff,0.2831916298647588,0.739016226163312,-1.0003357350343838,-0.027793698298333447,-1.4160364501308438,2
88099a2c21fffff,-0.0004226723793689102,0.6389961579966437,-0.30229987013354853,-0.5374608373495533,-1.4815123794282175,2
88099a2c23fffff,-0.004813937756563469,0.8138313555031274,-0.14964186619933478,-1.052447225220109,-1.4896983759435825,2
88099a2c25fffff,0.11397119698334691,0.2598241914734647,-0.23666866209495419,-0.5702156352855807,-1.3259572385108345,2
88099a2c27fffff,-0.07028794414267575,0.2963140205671182,0.16931198640476727,-1.0367684216883528,-1.393750460919592,2
88099a2c29fffff,-0.2158663729611637,1.0532782932033091,-0.6565389256020675,-0.21152382292905386,-1.0585827319241903,2
88099a2c2bfffff,-0.19291529736813728,1.1096698495400754,-0.3175932572495229,-0.8524927385741129,-1.188112525200124,2
88099a2c2dfffff,-0.10485887482975462,0.6840458600336101,-0.2903277646145825,-0.27270568549247576,-1.347569590047415,2
88099a2c33fffff,-0.22907737080026735,0.765391632551321,-0.4577810110130077,-0.6766627248284552,-1.3168630479144803,2
88099a2c35fffff,-0.22283131851412843,0.47131334056820195,-0.3028883850829974,-0.39260717377162396,-1.3192092594159144,2
88099a2c37fffff,-0.20991825127556668,0.6398879892547873,-0.4038959521930092,-0.5608503289123784,-1.2997152978414235,2
88099a2c3bfffff,-0.07139303928813528,0.8610463193625878,-0.4797114029674474,-0.773495330897153,-1.463350785815014,2
88099a2c3dfffff,0.0922984422844687,0.8893290412713503,-0.3898340829932437,-0.9733387788615864,-1.5334983418441595,2
88099a2c41fffff,0.5873694731613821,1.5316589968598964,0.25430239569125623,-0.1483392302860952,-1.970187842317177,1
88099a2c43fffff,0.6086059249198257,1.386119850610474,-0.43174125756653414,0.3280593360820663,-1.8790716218826982,2
88099a2c45fffff,0.23156876096381884,1.6213529096328974,-0.5847044999396042,0.151454910959199,-1.3531496252793223,2
88099a2c47fffff,0.547056446132508,1.7393641690442139,-0.7158465256428039,-0.3740642148821616,-1.4029874095575727,2
88099a2c49fffff,0.25389825604002725,1.2916666327897843,1.635029154982817,0.05714925483955913,-1.8782367674779992,1
88099a2c4bfffff,0.43741510568406516,1.4175426884417415,0.9607545403677945,0.29103838412082345,-2.0227364705747055,1
88099a2c51fffff,0.5549002570922066,1.3057673663438487,-0.4641557277871864,-0.022093891944448496,-1.6501781648140206,2
88099a2c53fffff,0.43225403558512643,0.9327832377117871,-1.04634136988259,0.09563720452375796,-1.4718445560025155,2
88099a2c55fffff,0.7939957436093901,1.2427755663920579,-0.383074539119217,-0.3307043582106875,-1.8554985966197488,2
88099a2c57fffff,0.12125821853156143,1.0182303364964618,-0.5672819681266534,-0.14450770539955704,-1.36306810642744,2
88099a2c59fffff,0.7644098011542483,1.0344664187713888,0.41333619074265127,0.10213325474537593,-1.9610973657504949,1
88099a2c5dfffff,0.9568573519494872,1.1885825575740374,-0.09280534779634941,-0.07660567467048118,-1.8631601878721715,2
88099a2c63fffff,-0.034382255614137464,1.2877418986892093,-0.8666820129648358,-0.2867264315269391,-1.3075990579829533,2
88099a2c65fffff,0.13880373009028246,1.0126304333107523,-0.5615808168238999,0.17446271671901983,-1.431827449487484,2
88099a2c67fffff,0.0994852987493994,0.9050421807090752,-0.5056076527475574,-0.3600428626182697,-1.5383482560831614,2
88099a2c69fffff,0.41873207379833455,0.9070974744975098,-1.0660111814153683,0.47325994376843905,-1.2448446404601285,2
88099a2c6dfffff,0.4376865913294775,1.0062180802811043,-1.0237316126709912,0.48019553918806335,-1.3556416728054903,2
88099a2c85fffff,-0.3237533902190907,0.43160096830870626,0.08593048001240783,-0.5540424536897969,-1.2762325518653743,2
88099a2c87fffff,-0.4199710159125259,0.379386297708524,0.14993430779828207,-0.7160775269886093,-0.9617290925697538,2
88099a2c89fffff,-0.24650313644859628,0.44914691068838714,-0.4362034934215048,-0.48363403100387903,-0.9723534988323949,2
88099a2c8bfffff,-0.2083373293928506,0.1975946678873033,-0.3469382838628818,-0.39397121557218956,-0.8928314536147547,2
88099a2c8dfffff,-0.3215252772038043,0.3737873169300783,-0.19827030147482666,-0.31148930682451587,-1.1416392196698082,2
88099a2c91fffff,-0.21839913866797178,0.20546084833278283,-0.14969595417904724,-0.5746150338884544,-1.044964111786961,2
88099a2c93fffff,-0.05858170840731791,-0.07966617718160918,-0.4504797034042051,-0.40141539900253703,-0.9472557406562813,2
88099a2c97fffff,-0.2727132834251072,0.04243492296041862,-0.05455517068251428,-0.6472381735699332,-0.9781612906385014,2
88099a2c9dfffff,-0.3425825628563517,0.2641329741685572,-0.16707773224715816,-0.3881123392161082,-1.1115833092668845,2
88099a2ca1fffff,-0.5801433801238733,0.39821493316984996,0.3440405863707601,-0.437258252345171,-1.1602266964792747,2
88099a2ca3fffff,-0.7489389857032709,0.3958022524184868,0.5403645157297392,-0.41789889643800476,-1.2191292304210184,2
88099a2ca5fffff,-0.4937863501224262,0.6386696352211575,0.2915908147811934,-0.6843628613147417,-1.3326305778656442,2
88099a2ca7fffff,-0.4803921045955614,0.12198380527642383,0.3241122164356706,-0.26000326934511486,-1.1957797391148333,2
88099a2ca9fffff,-0.36622088857342977,0.6234680214047488,0.3013520896139731,-0.7407110594750602,-1.3204923359380956,2
88099a2cabfffff,-0.6705398495445907,0.5306357123383774,0.4146013501979769,-0.5770464007477849,-1.2627013945988212,2
88099a2cadfffff,-0.41714682359400335,0.8854871823792151,0.25242556528620363,-0.8712959058004793,-1.3182333391397048,2
88099a2cb3fffff,-0.20414873832250147,-0.001796376226062657,0.08391140157797002,-0.8400863786351701,-0.9927656849123957,2
88099a2cb5fffff,-0.5412486921230647,0.3413584239629039,0.39898394425317063,-0.8210685729696738,-0.9089729958693993,2
88099a2cb7fffff,-0.41511245976652283,0.16781055283887253,0.1567390217838489,-0.8245742589630412,-0.9977770144694282,2
88099a2cb9fffff,-0.3612220892282814,0.2575265875162274,0.20426119574463114,-0.7712611539555183,-1.0862974072334481,2
88099a2cbdfffff,-0.5516539846306852,0.4118290359824173,0.5613550464572702,-0.8133548814384696,-1.0229575110148996,2
88099a2cc1fffff,-0.24842749162679617,0.15874629009439611,-0.5779067711362165,0.2043574305921944,-1.0194780671656727,2
88099a2cc3fffff,0.02084382612090241,0.04250827504653375,-0.46434027401656214,-0.22481792627994074,-1.144609884904269,2
88099a2cc5fffff,0.042668258162438855,0.24909780473924717,-0.5992161664369994,-0.12492248215292545,-1.1982676888674753,2
88099a2cc7fffff,-0.12906703355105265,0.11650676050034575,-0.37814733387223365,-0.2670156318433871,-0.8626681717271792,2
88099a2cc9fffff,-0.029991636915502384,0.018731195949854396,-0.6209375857079875,0.3576716606652481,-1.1311712901072346,2
88099a2ccdfffff,0.05256974534577197,0.06490560159846667,-0.5879738987811868,0.22578640852906362,-1.2018471898701824,2
88099a2cd1fffff,-0.45169640096119895,-0.04165746174702048,-0.44622485547804563,0.2724081718087919,-0.8573797028570824,2
88099a2cd3fffff,-0.39066034569322516,-0.25102428803297894,-0.33299749053378147,0.48867633474170136,-0.884575874778579,2
88099a2cd9fffff,-0.44074272053140096,-0.0018970966864431393,-0.5625847826929606,0.7051273519154071,-0.9168451725712417,2
88099a2cdbfffff,-0.43550408400414886,-0.20497783729596178,-0.5655240526436258,0.5817609637093367,-0.5984396207624825,2
88099a2cddfffff,-0.40944099917818094,0.05929729528283478,-0.41968764624314514,0.28980375836514766,-1.0337759948317147,2
88099a2ce1fffff,-0.3121620635114128,0.8529772435875924,-0.6020019935778473,-0.4470920151648123,-1.3201111761957063,2
88099a2ce3fffff,-0.23472027138636598,0.7565586183263889,-0.2554883137791781,-0.6786388099768585,-1.2494129043750442,2
88099a2ce5fffff,-0.10286292751738851,0.7671751391386463,-0.5763383562712842,-0.5743728148600646,-1.4151920919285907,2
88099a2ce9fffff,-0.09463192409541826,0.8471218630773928,-0.8271716349108416,-0.5176534896322109,-1.3253843795655553,2
88099a2cebfffff,-0.17900417121957785,0.4640220378859585,-0.492653906728674,-0.2776850792911924,-1.249318775684937,2
88099a2cedfffff,-0.2208309324323806,0.8571906376463057,-0.615144820000239,-0.5888911059581875,-1.4056514575535553,2
88099a2d01fffff,-0.27951780214127797,0.008368398926098192,-0.3439272059576762,-0.4403722625711253,-0.7640542846900149,2
88099a2d03fffff,-0.3671178343033405,-0.009968645440272553,-0.21192562691027797,-0.5073684839368866,-0.8430282928588888,2
88099a2d05fffff,-0.17418653279669144,-0.12594334999874476,-0.3346183291965401,-0.43737823234326545,-1.0080358762341592,2
88099a2d09fffff,-0.1815954902559373,0.010987712750071401,-0.2417891989701888,-0.4932847490426029,-0.677211630312882,2
88099a2d0bfffff,-0.17449828216934654,0.11521794669259836,-0.098609669954509,-0.6904136893097679,-0.9631635932825189,2
88099a2d0dfffff,0.16991706251059324,-0.2719911277679183,-0.3309768640924089,-0.5221324830642162,-1.2164197862486232,2
88099a2d11fffff,-0.09635094123461685,0.43024343420689326,-0.25944412792455973,-0.758170535522414,-1.0179240604013693,2
88099a2d13fffff,-0.27523169390905305,0.3756442302847508,-0.06875055902932492,-0.7312006782134729,-1.0796917231865901,2
88099a2d15fffff,-0.21334032279130455,0.08320918638948219,-0.255770145286764,-0.7283108789724375,-1.0449845246761047,2
88099a2d17fffff,-0.23582905382267016,0.200486662450705,-0.3511734851633457,-0.6499504452571004,-0.9674841597612968,2
88099a2d19fffff,-0.32515519068034593,0.5273415400454476,0.19846335043293484,-0.858800261306114,-1.231667753631291,2
88099a2d1bfffff,-0.2472509040631533,0.44506120368684265,0.06270512229339159,-0.7235315942242712,-1.182686402214086,2
88099a2d1dfffff,-0.3798803367614717,0.2851380108502421,0.1298839685748931,-0.6626752018464406,-1.0166536995841946,2
88099a2d21fffff,-0.16865143742373845,-0.12540199977345215,-0.2617201220196172,-0.6880180447709899,-0.873718343211168,2
88099a2d25fffff,-0.19198766428436181,-0.1437079802149665,-0.28507119682633253,-0.6453545220794008,-0.8671420042576045,2
88099a2d27fffff,-0.23260726261606418,-0.2254052721584477,-0.18013721127768262,-0.5402556141164565,-0.926778178036073,2
88099a2d29fffff,-0.13282289154855076,-0.06572435385837308,-0.34613060965103537,-0.6184453968407062,-0.9545062232707328,2
88099a2d2bfffff,-0.2412341158009586,-0.0721496946637612,-0.26425241408630873,-0.7299128389717521,-0.9506218342990861,2
88099a2d2dfffff,-0.1147290965844654,-0.022225679716730104,-0.35050667288992315,-0.6105441197677955,-0.9152746687718352,2
88099a2d31fffff,-0.12184405081479055,-0.24081767960486714,-0.24964536358358386,-0.59334153083234,-0.915081240991259,2
88099a2d33fffff,-0.27918622317305264,-0.13303691243730564,-0.282359269614466,-0.5485471088507645,-0.7819395045304997,2
88099a2d37fffff,-0.22390712223100112,-0.13587195818470382,-0.30347461969223954,-0.5292166708462123,-0.814631934285821,2
88099a2d39fffff,-0.3353961802000693,-0.24172204461758368,-0.22552496004632416,-0.40800236324649697,-0.8174811149856867,2
88099a2d3bfffff,-0.20915051197688608,-0.05829381896000092,-0.3347873584589458,-0.6035166160907512,-0.9204139037083638,2
88099a2d3dfffff,-0.1115962919291364,-0.3240005501121693,-0.25218519239223014,-0.35176292228162165,-0.920847738302259,2
88099a2d41fffff,-0.14793292850625028,0.18154091738521078,-0.276013625556373,-0.43969992982288836,-0.6580311928728355,2
88099a2d43fffff,-0.2538241513656512,0.4474665456754684,-0.3141527883280199,-0.2978148776623346,-0.7295721587786259,2
88099a2d47fffff,0.06009348800882913,-0.055806083925540706,-0.42841937002717706,-0.37267654638645764,-1.0505439153859344,2
88099a2d49fffff,-0.10618235983426863,0.3617684639452357,-0.18820044263866303,0.21497532825565607,-1.189640484476455,2
88099a2d4bfffff,0.17978338261629168,0.2570739887626268,-0.14309056693287026,-0.41574083808322915,-0.9260213629269928,2
88099a2d53fffff,-0.009408613857680936,0.2849374759436908,0.22914068146659294,-0.4718220213710063,-1.421555295868592,2
88099a2d55fffff,-0.2989510250429209,0.32675343927596306,0.015097154277408265,-0.45724449181276866,-1.0252413577245385,2
88099a2d5bfffff,0.0026247568668276433,0.9807952095704593,-0.32761169780941723,-0.16506976245846866,-1.5724894259088487,2
88099a2d5dfffff,0.19863133340891903,0.19715846758177644,-0.09604280484586636,-0.5477109492752209,-1.0186439735545558,2
88099a2d61fffff,0.06077387143823529,-0.08162765845288955,-0.5690611100220234,-0.5798752719922418,-0.9675146677545472,2
88099a2d63fffff,-0.06872270619516802,-0.05485357940753034,-0.3889087014740812,-0.6992992833915215,-0.8833752980847696,2
88099a2d65fffff,0.0035907763151679095,0.020671473094701714,-0.37713264736954777,-0.41053521561184697,-1.0434594527915086,2
88099a2d67fffff,-0.08395366641463808,-0.04774815154296702,-0.36431209054648844,-0.6743643974471016,-0.9292458893136655,2
88099a2d69fffff,-0.17018872008581498,0.24099009462270063,-0.4881945013925014,-0.41018192479315063,-0.8535053952792938,2
88099a2d6bfffff,-0.10881574135744526,0.10757287332873262,-0.5572086876934547,-0.5060013984574194,-0.9081864345012916,2
88099a2d6dfffff,-0.009727169417423298,0.3457444279936952,-0.5974065756842026,-0.5166476231927835,-0.9558117629498195,2
88099a2d81fffff,-0.24334935135963554,0.42944949710537866,-0.37220209728325526,-0.7324853345861828,-1.0563729287694532,2
88099a2d83fffff,-0.49640052086705355,0.7420345218247054,-0.020410538333359384,-0.6334123949138891,-1.280344023145036,2
88099a2d87fffff,-0.36096525297003157,0.4687332211815344,-0.24519572659991823,-0.6670575135014323,-1.0222126372986484,2
88099a2d89fffff,-0.1990224447955014,0.4597206647761669,-0.4859254548960703,-0.8085406033191103,-1.0749145516707537,2
88099a2d8bfffff,-0.26427624472913036,0.6954737195725227,-0.14526110982823098,-0.7034124749673056,-1.3026621548513522,2
88099a2d8dfffff,-0.18525494657681968,0.31759233603577347,-0.3293061171463904,-0.9329386451523815,-1.0408878508488055,2
88099a2d91fffff,-0.7354965808573243,0.7136801210180683,0.21235237262369966,-0.4517124948080977,-1.109247704236756,2
88099a2d93fffff,-0.7280678018884683,0.8156747332523291,0.34532130673534744,-0.7646633706340028,-1.157451866986538,2
88099a2d95fffff,-0.6885865141061696,0.8238967931455649,0.21166775512069935,-0.5728730533253085,-1.2087731328347353,2
88099a2d97fffff,-0.8256477919930725,0.8834163713605379,0.19439848692956832,-0.5498098383625794,-0.9695925483705795,2
88099a2d99fffff,-0.5606446224766168,0.7581003233134822,0.268167846855126,-0.6292264866327396,-1.2504572137938512,2
88099a2d9bfffff,-0.4969988528101552,0.3496942884361739,0.28057770044648317,-0.43066970572681595,-1.326388784557885,2
88099a2d9dfffff,-0.5502265480240913,0.8142195295949167,0.17973076500789148,-0.5850590825516868,-1.4259936429335645,2
88099a2da1fffff,-0.38159966199971684,0.342267968448988,-0.635128315985987,-0.7349044060705392,-0.6388862421973335,2
88099a2da3fffff,-0.44383461003996216,0.3467383932301347,-0.3332232047605045,-0.5598959139621539,-0.9524239813440294,2
88099a2da5fffff,-0.45536371007822196,0.05095558482400683,-0.14398442474225037,-0.5423970594460981,-0.8442940098928474,2
88099a2da7fffff,-0.3244574067318772,0.28145943820533675,-0.5693198484535065,-0.6702389131924014,-0.7237239948678384,2
88099a2dabfffff,-0.42743338005580656,0.5198695413169605,-0.6613539865229088,-0.5488902618961271,-0.8712790278796885,2
88099a2dadfffff,-0.4813604102264303,0.2075085408510878,-0.3720680669626436,-0.47340613523055786,-0.8580671721274097,2
88099a2db9fffff,-0.6538098139489006,0.7816996466152074,-0.027921653674789063,-0.551877045274304,-1.0608765686980317,2
88099a2dbdfffff,-0.5190270983388403,0.5031280259483522,-0.2162347813989759,-0.5366115646809964,-0.9116347617360822,2
88099a2dc1fffff,-0.1648244687051797,0.27237697023941365,-0.14515572185073478,-0.8278870644066678,-1.2098533735190047,2
88099a2dc3fffff,-0.3767383077347344,0.36256822019023965,-0.3378496327111068,-0.7708880012758643,-1.0611333695461962,2
88099a2dc7fffff,-0.21085468479539735,0.36748955479239886,-0.35017801071563504,-0.9278380466413476,-0.9997637310754297,2
88099a2dc9fffff,-0.36772738342593553,0.4976521319422991,-0.009443691096133813,-0.7103817506863923,-1.2603039378513725,2
88099a2dcbfffff,-0.46146643871039006,0.5377916549707941,-0.3493683384702362,-0.5070569093029317,-1.202439348378034,2
88099a2dcdfffff,-0.2532295726190036,0.5340909689275736,0.06097633691364429,-1.023984686565878,-1.1319938104985083,2
88099a2dd1fffff,-0.5029713248394292,1.1194185563663066,-0.2550803047566219,-0.6127492555159184,-1.1806333736000185,2
88099a2dd3fffff,-0.5803099229478844,0.896388594997545,0.3556078774221878,-0.7503771828644538,-1.2461020658838124,2
88099a2dd5fffff,-0.171547876287368,0.6386061481052392,-0.4361632300790624,-0.7198724816663971,-1.311764240436316,2
88099a2dd7fffff,-0.6079161101078973,0.9132968389653442,0.11299637077885002,-0.329275183126699,-1.339740801087467,2
88099a2ddbfffff,-0.4173978449085043,1.13456927252976,-0.10501497342497239,-0.7763198657706987,-1.3362695812018037,2
88099a2dddfffff,-0.38424786231041885,0.6925523542640784,-0.3447465958492433,-0.6567060670775424,-1.3173666818060639,2
88099a2de1fffff,-0.4537950758632834,0.2684142235473709,-0.442574686045199,-0.5386227481096668,-0.8493838047219762,2
88099a2de3fffff,-0.2576727795815613,0.3514382562419096,-0.3529719823865918,-1.0003233133845661,-0.9476519843218478,2
88099a2de5fffff,-0.3776926925613611,0.031896894616240345,-0.38202832187962105,-0.34179191789088026,-0.976268631498963,2
88099a2de7fffff,-0.46403370567585717,0.25310284968726804,-0.4696594204470017,-0.45151220982312223,-0.9292079055896245,2
88099a2de9fffff,-0.328415176112419,0.21397134470983595,-0.45474885534704973,-0.47383966226518887,-0.9022654454759941,2
88099a2debfffff,-0.2956019691351326,0.38710980065892786,-0.37082240030830715,-0.8371324951028642,-1.1439065189326574,2
88099a2dedfffff,-0.3447087835467303,0.1704268651526377,-0.4100329683143385,-0.5257299042805302,-0.8765460092685353,2
88099a2e01fffff,0.5067475108698369,0.8807825644694791,1.6799678340673334,0.540700769100375,-2.21909560764241,1
88099a2e07fffff,0.4116472482743744,0.6088322828742315,1.864990308210563,0.3774222716676736,-1.7593558906940112,1
88099a2e09fffff,0.8750620458563202,1.135637024323291,0.9352868828393017,0.0981476593182633,-1.653497146557208,1
88099a2e0bfffff,0.5077837041517091,0.4401540157113193,1.779103718055324,0.9022208386196335,-2.0550127537683034,1
88099a2e0dfffff,0.6628425946226839,0.9697355259736867,1.4798590216263086,0.5539729745430023,-1.8094753630861833,1
88099a2e11fffff,0.400971233653031,0.23685477697760104,2.3367615235091663,0.6190956123854854,-1.394143278776617,1
88099a2e13fffff,0.32629675394129243,0.23448966935752247,1.3938904534951513,0.10607703724482886,-1.0052238671728388,1
88099a2e15fffff,0.510316604032256,0.18231352213189989,2.6758805576640827,0.7919469999731698,-1.7820179070285764,1
88099a2e17fffff,0.4226811093031949,0.1196624093138905,2.2880004051919434,0.44910136207912316,-1.3550958185416697,1
88099a2e1bfffff,0.44148936587766674,0.09275753770805995,1.031762791621223,0.5605773619884177,-0.906142822340589,1
88099a2e21fffff,0.7130507080279342,1.5368076725667146,1.2207296546636803,0.03403193670687321,-2.1038641852256563,1
88099a2e23fffff,0.7168630722591192,1.2506223792179978,1.9194613308612478,-0.2091686033695576,-1.8150215665602656,1
88099a2e29fffff,0.2414739314860516,1.3068257923973159,1.5639146605616614,0.48888719221504134,-1.4483248232999069,1
88099a2e2bfffff,0.41823464339215133,1.0005945424799672,2.032895197339117,0.4169395277904622,-1.9216181622771207,1
88099a2e31fffff,0.2796271729633531,0.3267304320125868,3.1898965227056477,1.0965025916491657,-2.4537190842857988,1
88099a2e33fffff,0.35159497234614545,1.3112661194200101,1.920503814841312,-0.12784172657736834,-1.9460560049479607,1
88099a2e35fffff,0.3049802635657276,0.6614532830686446,2.8040152129391887,0.9328217335016772,-2.0560656580138166,1
88099a2e37fffff,0.48897008303189926,1.1755662289880933,1.5216242847653085,0.1304309615422028,-1.9295647402013651,1
88099a2e39fffff,-0.030049884100859403,0.048237434355066,3.620633087745667,0.858056971242836,-2.257947450206188,1
88099a2e3bfffff,0.3401720963778092,0.14929738775071866,2.9957660570433653,0.5689425384206837,-2.008538956321371,1
88099a2e3dfffff,0.33699454150573066,0.20355560292800723,3.542014515350945,0.6267114289835003,-2.4338666143542538,1
88099a2e41fffff,1.017055050910272,1.078423007781031,0.44294039717484224,0.4063450915377555,-1.773721522533679,1
88099a2e45fffff,0.7112179678462945,0.9452235635540625,0.05329408547615622,1.0341838676691122,-1.501127869044494,1
88099a2e47fffff,0.9296555996024337,1.2456761464084665,0.568871266209989,0.06383501297961153,-1.6754265460858928,1
88099a2e4dfffff,0.6201271454402026,1.0898545752034507,0.11576421673384252,0.7709878807402423,-1.3577212429736751,1
88099a2e55fffff,0.6604248083151558,0.8271978282943857,1.3822857335985694,0.3997381141550085,-1.7564082540022463,1
88099a2e63fffff,0.7467509136483241,0.8899847385663386,0.5730928307363699,0.98516368788812,-1.5624439816723665,1
88099a2e67fffff,0.31140555160310346,1.3267780669884224,0.7495619603146589,1.1848616382014183,-1.8613178390328975,1
88099a2e69fffff,0.6335510839880756,0.8203282712562067,-0.07553787758660568,1.3824676995340561,-1.3191937025275644,1
88099a2e81fffff,0.3177029690312561,-0.42806982961182327,-0.4400889423158368,1.288437485472167,-0.6707538163386413,7
88099a2e83fffff,0.11122811928115633,-0.24189253380250472,-0.5679035607080969,1.3328151344097354,-0.6052551316112988,7
88099a2e85fffff,0.5182295585364591,-0.43554513743326534,-0.47888783408276014,0.9380504830740707,-1.1764243334624582,2
88099a2e87fffff,0.3066644217230833,-0.5172961793637193,-0.6841376504842064,1.2986467085469044,-0.6592763724056747,7
88099a2e89fffff,0.17836670540401067,-0.46490283131416144,-0.21816091491446157,1.7753663469546728,-0.7624885490296825,7
88099a2e8bfffff,-0.15121363572264337,-0.18661738345588122,-0.20607623616989573,1.5394272353725358,-0.5941977735456756,7
88099a2e8dfffff,0.597521599726151,-0.5107681557918431,-0.3124545622774679,1.311826680797198,-1.0548651663391995,7
88099a2e93fffff,-0.8366684924373776,0.02098367565212894,-0.4483953688552305,1.1769847000905211,0.022480276228074615,0
88099a2e99fffff,-0.6202871599869845,0.5921345542583969,-0.4928846416318754,1.242313549504994,-0.26227625297501966,0
88099a2e9bfffff,-0.1582357819781674,0.48132520697980097,-0.8903048598910543,0.6734926054137156,-0.1876668978857227,0
88099a2e9dfffff,-0.34730605762219424,0.4224092436932001,-0.5843996105674524,1.1309627610757376,-0.37990920107423487,0
88099a2ea1fffff,0.5744359493789755,0.29767129411695864,-0.8353490469190727,0.36267094182175413,-1.3908013910244925,2
88099a2ea3fffff,0.1056051527577157,-0.08875310198408304,-0.6644959181275027,0.8470101263105776,-1.1330357702948428,2
88099a2ea5fffff,0.10027324151235728,0.8449766472427758,-0.8171889775197287,0.15141086931567888,-1.2915883321968993,2
88099a2ea7fffff,0.26559300900765737,-0.005303982384572414,-0.689346055220783,0.48431145130333836,-1.0313204836952172,2
88099a2eabfffff,0.44849895361566,-0.10984309845985196,-0.8044371165851716,0.7974304206100906,-1.2271235872000912,2
88099a2eadfffff,0.8209449343727504,0.21195347219444066,-0.5667767041990178,0.3217539189788187,-1.8644844711745008,2
88099a2eb3fffff,-0.34404780271082214,-0.16963749526001257,-0.5100250178764653,0.6426196985309086,-0.6360596073421166,2
88099a2eb9fffff,-0.1201289080970101,-0.09852193770035894,-0.6187050304888065,1.283419438433909,-0.6356221523067991,7
88099a2ebbfffff,-0.6890413403011867,0.014305294145422143,-0.4952545639184943,1.1642870898677393,-0.6094226217014476,7
